id	len	species
NC_001145_902414	386	SCER
NC_001145_903850	436	SCER
NC_001145_904394	431	SCER
NC_001145_905974	1390	SCER
NC_001145_910787	274	SCER
NC_001145_912144	736	SCER
NC_001145_914539	3040	SCER
NC_001145_917897	469	SCER
NC_001145_919080	1008	SCER
NC_001145_921402	1239	SCER
NC_001136_2954	3031	SCER
NC_001136_7815	868	SCER
NC_001136_9757	1900	SCER
NC_001136_13361	2843	SCER
NC_001136_17227	350	SCER
NC_001136_18567	2068	SCER
NC_001136_21007	1816	SCER
NC_001136_25877	526	SCER
NC_001136_28776	209	SCER
NC_001136_30455	202	SCER
NC_001136_31830	466	SCER
NC_001136_33235	180	SCER
NC_001136_33919	318	SCER
NC_001136_36478	319	SCER
NC_001136_38174	313	SCER
NC_001136_38598	269	SCER
NC_001136_42245	455	SCER
NC_001136_43708	357	SCER
NC_001136_45907	364	SCER
NC_001136_48032	3083	SCER
NC_001136_52174	271	SCER
NC_001136_54101	296	SCER
NC_001136_56347	918	SCER
NC_001136_60406	466	SCER
NC_001136_61802	442	SCER
NC_001136_65019	223	SCER
NC_001136_65766	727	SCER
NC_001136_67447	536	SCER
NC_001136_68607	390	SCER
NC_001136_70320	320	SCER
NC_001136_73919	527	SCER
NC_001136_76546	743	SCER
NC_001136_77967	459	SCER
NC_001136_79059	235	SCER
NC_001136_80413	3135	SCER
NC_001136_83619	651	SCER
NC_001136_85986	221	SCER
NC_001136_87227	285	SCER
NC_001136_87983	265	SCER
NC_001136_89865	311	SCER
NC_001136_92465	297	SCER
NC_001136_93746	859	SCER
NC_001136_95787	295	SCER
NC_001136_97954	521	SCER
NC_001136_99225	336	SCER
NC_001136_100422	79	SCER
NC_001136_101068	222	SCER
NC_001136_103354	295	SCER
NC_001136_104552	365	SCER
NC_001136_106495	713	SCER
NC_001136_111030	550	SCER
NC_001136_114235	437	SCER
NC_001136_115800	521	SCER
NC_001136_116867	797	SCER
NC_001136_118518	189	SCER
NC_001136_121593	623	SCER
NC_001136_123590	275	SCER
NC_001136_124999	617	SCER
NC_001136_126450	337	SCER
NC_001136_130003	404	SCER
NC_001136_130485	386	SCER
NC_001136_131834	1603	SCER
NC_001136_134724	455	SCER
NC_001136_135437	459	SCER
NC_001136_137540	751	SCER
NC_001136_139206	316	SCER
NC_001136_141115	94	SCER
NC_001136_141722	375	SCER
NC_001136_144224	260	SCER
NC_001136_145519	307	SCER
NC_001136_147590	601	SCER
NC_001136_149079	124	SCER
NC_001136_155641	677	SCER
NC_001136_157905	159	SCER
NC_001136_158736	868	SCER
NC_001136_160765	230	SCER
NC_001136_163155	294	SCER
NC_001136_164043	247	SCER
NC_001136_164866	121	SCER
NC_001136_167255	459	SCER
NC_001136_169079	287	SCER
NC_001136_169609	801	SCER
NC_001136_171931	251	SCER
NC_001136_172314	167	SCER
NC_001136_174029	203	SCER
NC_001136_174589	329	SCER
NC_001136_176487	286	SCER
NC_001136_178057	277	SCER
NC_001136_181040	146	SCER
NC_001136_183019	324	SCER
NC_001136_184612	313	SCER
NC_001136_187919	235	SCER
NC_001136_190587	337	SCER
NC_001136_192262	488	SCER
NC_001136_194226	345	SCER
NC_001136_198177	485	SCER
NC_001136_199733	263	SCER
NC_001136_201583	136	SCER
NC_001136_202571	468	SCER
NC_001136_205112	248	SCER
NC_001136_210562	813	SCER
NC_001136_212047	1304	SCER
NC_001136_215643	886	SCER
NC_001136_217075	525	SCER
NC_001136_218368	312	SCER
NC_001136_219289	373	SCER
NC_001136_220772	952	SCER
NC_001136_221802	625	SCER
NC_001136_223741	563	SCER
NC_001136_226752	641	SCER
NC_001136_228716	455	SCER
NC_001136_229432	474	SCER
NC_001136_230528	496	SCER
NC_001136_231900	752	SCER
NC_001136_233888	1039	SCER
NC_001136_235854	303	SCER
NC_001136_238665	354	SCER
NC_001136_239607	652	SCER
NC_001136_241198	220	SCER
NC_001136_241841	711	SCER
NC_001136_244982	151	SCER
NC_001136_245583	340	SCER
NC_001136_246448	241	SCER
NC_001136_247613	968	SCER
NC_001136_251239	327	SCER
NC_001136_253747	248	SCER
NC_001136_255127	477	SCER
NC_001136_256531	102	SCER
NC_001136_258556	359	SCER
NC_001136_263226	87	SCER
NC_001136_264111	401	SCER
NC_001136_264965	293	SCER
NC_001136_267202	496	SCER
NC_001136_268700	221	SCER
NC_001136_269977	245	SCER
NC_001136_271902	487	SCER
NC_001136_273598	55	SCER
NC_001136_274877	271	SCER
NC_001136_276582	290	SCER
NC_001136_280166	141	SCER
NC_001136_281849	263	SCER
NC_001136_283177	242	SCER
NC_001136_284445	136	SCER
NC_001136_285166	225	SCER
NC_001136_286696	363	SCER
NC_001136_289513	396	SCER
NC_001136_292141	640	SCER
NC_001136_293222	170	SCER
NC_001136_294760	274	SCER
NC_001136_296330	490	SCER
NC_001136_298275	142	SCER
NC_001136_300004	210	SCER
NC_001136_301000	413	SCER
NC_001136_302235	229	SCER
NC_001136_302671	540	SCER
NC_001136_304849	388	SCER
NC_001136_306578	348	SCER
NC_001136_307790	634	SCER
NC_001136_309389	413	SCER
NC_001136_310123	519	SCER
NC_001136_312472	479	SCER
NC_001136_314749	608	SCER
NC_001136_316389	582	SCER
NC_001136_320121	547	SCER
NC_001136_321553	673	SCER
NC_001136_322989	1058	SCER
NC_001136_326150	463	SCER
NC_001136_329568	268	SCER
NC_001136_330448	576	SCER
NC_001136_332941	180	SCER
NC_001136_333811	406	SCER
NC_001136_334397	438	SCER
NC_001136_336122	127	SCER
NC_001136_337278	209	SCER
NC_001136_338071	201	SCER
NC_001136_340135	493	SCER
NC_001136_340799	820	SCER
NC_001136_343986	251	SCER
NC_001136_344954	711	SCER
NC_001136_351038	396	SCER
NC_001136_352421	456	SCER
NC_001136_355379	295	SCER
NC_001136_356760	2817	SCER
NC_001136_359673	152	SCER
NC_001136_361286	413	SCER
NC_001136_362257	415	SCER
NC_001136_363584	368	SCER
NC_001136_364780	288	SCER
NC_001136_365875	864	SCER
NC_001136_368212	1559	SCER
NC_001136_370707	533	SCER
NC_001136_371762	486	SCER
NC_001136_372536	152	SCER
NC_001136_373609	358	SCER
NC_001136_375290	390	SCER
NC_001136_376481	276	SCER
NC_001136_378446	428	SCER
NC_001136_381439	546	SCER
NC_001136_384082	519	SCER
NC_001136_385588	1925	SCER
NC_001136_388902	270	SCER
NC_001136_392058	601	SCER
NC_001136_393913	304	SCER
NC_001136_397205	332	SCER
NC_001136_399130	210	SCER
NC_001136_400639	358	SCER
NC_001136_403292	403	SCER
NC_001136_404958	386	SCER
NC_001136_407207	1244	SCER
NC_001136_410057	322	SCER
NC_001136_410452	1373	SCER
NC_001136_413001	952	SCER
NC_001136_414889	224	SCER
NC_001136_416709	954	SCER
NC_001136_421515	1318	SCER
NC_001136_423511	698	SCER
NC_001136_425733	269	SCER
NC_001136_426935	429	SCER
NC_001136_428348	719	SCER
NC_001136_430927	181	SCER
NC_001136_431518	812	SCER
NC_001136_433249	248	SCER
NC_001136_433995	269	SCER
NC_001136_434337	2230	SCER
NC_001136_436825	947	SCER
NC_001136_437854	193	SCER
NC_001136_439361	548	SCER
NC_001136_440755	259	SCER
NC_001136_442310	719	SCER
NC_001136_443512	1171	SCER
NC_001136_446384	583	SCER
NC_001136_447579	405	SCER
NC_001136_449277	943	SCER
NC_001136_452476	569	SCER
NC_001136_453651	471	SCER
NC_001136_454755	27	SCER
NC_001136_454905	296	SCER
NC_001136_456584	252	SCER
NC_001136_458104	438	SCER
NC_001136_461248	594	SCER
NC_001136_462517	917	SCER
NC_001136_464997	922	SCER
NC_001136_470425	1428	SCER
NC_001136_472942	215	SCER
NC_001136_473784	262	SCER
NC_001136_475990	1807	SCER
NC_001136_478286	188	SCER
NC_001136_478759	356	SCER
NC_001136_482268	402	SCER
NC_001136_483861	302	SCER
NC_001136_485366	380	SCER
NC_001136_486445	359	SCER
NC_001136_488004	68	SCER
NC_001136_488663	134	SCER
NC_001136_488871	637	SCER
NC_001136_490897	618	SCER
NC_001136_492325	231	SCER
NC_001136_494269	380	SCER
NC_001136_497319	516	SCER
NC_001136_500880	873	SCER
NC_001136_503274	224	SCER
NC_001136_503864	235	SCER
NC_001136_504696	3451	SCER
NC_001136_509110	627	SCER
NC_001136_512110	1933	SCER
NC_001136_519357	386	SCER
NC_001136_519827	689	SCER
NC_001136_520693	279	SCER
NC_001136_521044	270	SCER
NC_001136_521470	346	SCER
NC_001136_522929	282	SCER
NC_001136_524714	726	SCER
NC_001136_527216	206	SCER
NC_001136_530698	609	SCER
NC_001136_534583	609	SCER
NC_001136_538468	1335	SCER
NC_001136_540415	186	SCER
NC_001136_541204	1470	SCER
NC_001136_543370	3272	SCER
NC_001136_547629	349	SCER
NC_001136_548311	451	SCER
NC_001136_550577	1283	SCER
NC_001136_552949	305	SCER
NC_001136_555153	573	SCER
NC_001136_556473	583	SCER
NC_001136_558061	450	SCER
NC_001136_560626	814	SCER
NC_001136_562328	1199	SCER
NC_001136_564862	161	SCER
NC_001136_565641	286	SCER
NC_001136_567556	167	SCER
NC_001136_568704	178	SCER
NC_001136_568954	10	SCER
NC_001136_569036	198	SCER
NC_001136_569771	878	SCER
NC_001136_573727	437	SCER
NC_001136_575784	690	SCER
NC_001136_578160	503	SCER
NC_001136_579113	345	SCER
NC_001136_580453	234	SCER
NC_001136_581785	123	SCER
NC_001136_582499	292	SCER
NC_001136_583466	247	SCER
NC_001136_584646	293	SCER
NC_001136_587720	378	SCER
NC_001136_588380	447	SCER
NC_001136_589403	358	SCER
NC_001136_591345	1094	SCER
NC_001136_592949	944	SCER
NC_001136_596584	572	SCER
NC_001136_598083	385	SCER
NC_001136_599689	1104	SCER
NC_001136_601810	388	SCER
NC_001136_602870	194	SCER
NC_001136_603400	193	SCER
NC_001136_603812	196	SCER
NC_001136_606987	317	SCER
NC_001136_610082	359	SCER
NC_001136_611926	147	SCER
NC_001136_613252	153	SCER
NC_001136_614005	283	SCER
NC_001136_616151	777	SCER
NC_001136_617171	299	SCER
NC_001136_618307	190	SCER
NC_001136_619646	323	SCER
NC_001136_620042	2070	SCER
NC_001136_624722	344	SCER
NC_001136_625999	709	SCER
NC_001136_628535	1341	SCER
NC_001136_630606	676	SCER
NC_001136_636121	1018	SCER
NC_001136_639824	285	SCER
NC_001136_643838	340	SCER
NC_001136_645036	117	SCER
NC_001136_645225	633	SCER
NC_001136_651127	2480	SCER
NC_001136_654429	584	SCER
NC_001136_655445	241	SCER
NC_001136_657468	882	SCER
NC_001136_661104	69	SCER
NC_001136_664911	438	SCER
NC_001136_666771	233	SCER
NC_001136_667859	148	SCER
NC_001136_668081	935	SCER
NC_001136_671035	234	SCER
NC_001136_673366	154	SCER
NC_001136_675668	434	SCER
NC_001136_677803	438	SCER
NC_001136_679765	731	SCER
NC_001136_681618	306	SCER
NC_001136_682493	231	SCER
NC_001136_683582	364	SCER
NC_001136_685644	238	SCER
NC_001136_687841	386	SCER
NC_001136_690534	480	SCER
NC_001136_691215	334	SCER
NC_001136_693262	323	SCER
NC_001136_694176	524	SCER
NC_001136_697895	659	SCER
NC_001136_699469	846	SCER
NC_001136_701290	107	SCER
NC_001136_702759	475	SCER
NC_001136_704245	239	SCER
NC_001136_709251	298	SCER
NC_001136_712996	344	SCER
NC_001136_715380	367	SCER
NC_001136_716623	167	SCER
NC_001136_718461	355	SCER
NC_001136_720304	2700	SCER
NC_001136_727552	707	SCER
NC_001136_730251	327	SCER
NC_001136_732837	781	SCER
NC_001136_733925	213	SCER
NC_001136_734804	97	SCER
NC_001136_739998	475	SCER
NC_001136_741601	441	SCER
NC_001136_743875	436	SCER
NC_001136_746102	636	SCER
NC_001136_748358	255	SCER
NC_001136_750743	888	SCER
NC_001136_753236	439	SCER
NC_001136_755067	561	SCER
NC_001136_763875	303	SCER
NC_001136_765156	550	SCER
NC_001136_766504	232	SCER
NC_001136_767972	540	SCER
NC_001136_769001	524	SCER
NC_001136_769939	418	SCER
NC_001136_771455	422	SCER
NC_001136_775783	380	SCER
NC_001136_778722	321	SCER
NC_001136_780207	183	SCER
NC_001136_781101	322	SCER
NC_001136_781951	90	SCER
NC_001136_784216	655	SCER
NC_001136_786206	100	SCER
NC_001136_789222	227	SCER
NC_001136_790070	258	SCER
NC_001136_791849	499	SCER
NC_001136_793890	684	SCER
NC_001136_794724	1469	SCER
NC_001136_802223	508	SCER
NC_001136_802803	392	SCER
NC_001136_804518	2103	SCER
NC_001136_807749	575	SCER
NC_001136_810382	183	SCER
NC_001136_811633	477	SCER
NC_001136_812851	342	SCER
NC_001136_814153	299	SCER
NC_001136_816561	317	SCER
NC_001136_817526	424	SCER
NC_001136_818496	212	SCER
NC_001136_819197	236	SCER
NC_001136_820825	470	SCER
NC_001136_825777	133	SCER
NC_001136_827356	226	SCER
NC_001136_829058	93	SCER
NC_001136_829355	230	SCER
NC_001136_830278	351	SCER
NC_001136_831514	420	SCER
NC_001136_832474	385	SCER
NC_001136_835493	928	SCER
NC_001136_838062	330	SCER
NC_001136_840393	211	SCER
NC_001136_841996	341	SCER
NC_001136_843450	119	SCER
NC_001136_844862	1090	SCER
NC_001136_847947	124	SCER
NC_001136_848224	375	SCER
NC_001136_850201	73	SCER
NC_001136_851000	228	SCER
NC_001136_852398	135	SCER
NC_001136_853973	306	SCER
NC_001136_856094	223	SCER
NC_001136_856815	83	SCER
NC_001136_857954	183	SCER
NC_001136_859145	201	SCER
NC_001136_861521	533	SCER
NC_001136_864709	303	SCER
NC_001136_867523	701	SCER
NC_001136_870564	510	SCER
NC_001136_871302	810	SCER
NC_001136_877426	1233	SCER
NC_001136_883928	433	SCER
NC_001136_884494	233	SCER
NC_001136_886866	366	SCER
NC_001136_888912	839	SCER
NC_001136_892493	382	SCER
NC_001136_893928	1107	SCER
NC_001136_899007	544	SCER
NC_001136_903481	300	SCER
NC_001136_905053	402	SCER
NC_001136_906853	477	SCER
NC_001136_909439	615	SCER
NC_001136_911302	797	SCER
NC_001136_913503	814	SCER
NC_001136_914713	817	SCER
NC_001136_915929	557	SCER
NC_001136_917155	416	SCER
NC_001136_921648	278	SCER
NC_001136_923807	978	SCER
NC_001136_926147	146	SCER
NC_001136_926911	541	SCER
NC_001136_929099	371	SCER
NC_001136_930358	771	SCER
NC_001136_933211	293	SCER
NC_001136_935139	97	SCER
NC_001136_935893	722	SCER
NC_001136_937494	401	SCER
NC_001136_940817	240	SCER
NC_001136_943421	253	SCER
NC_001136_945153	1159	SCER
NC_001136_946401	406	SCER
NC_001136_948457	61	SCER
NC_001136_950285	278	SCER
NC_001136_952402	398	SCER
NC_001136_953982	306	SCER
NC_001136_954948	185	SCER
NC_001136_955334	679	SCER
NC_001136_957399	359	SCER
NC_001136_958340	341	SCER
NC_001136_959803	811	SCER
NC_001136_963107	305	SCER
NC_001136_963862	128	SCER
NC_001136_964566	547	SCER
NC_001136_966490	67	SCER
NC_001136_967823	310	SCER
NC_001136_969681	309	SCER
NC_001136_971475	333	SCER
NC_001136_974244	387	SCER
NC_001136_975783	934	SCER
NC_001136_977230	291	SCER
NC_001136_979210	1764	SCER
NC_001136_981056	406	SCER
NC_001136_986776	758	SCER
NC_001136_992350	482	SCER
NC_001136_992903	231	SCER
NC_001136_993953	289	SCER
NC_001136_995535	494	SCER
NC_001136_998324	540	SCER
NC_001136_999878	226	SCER
NC_001136_1002024	486	SCER
NC_001136_1003503	501	SCER
NC_001136_1005144	531	SCER
NC_001136_1008690	320	SCER
NC_001136_1009835	341	SCER
NC_001136_1011274	978	SCER
NC_001136_1012960	516	SCER
NC_001136_1013644	757	SCER
NC_001136_1015703	1504	SCER
NC_001136_1017279	2089	SCER
NC_001136_1020421	326	SCER
NC_001136_1021665	342	SCER
NC_001136_1022322	1189	SCER
NC_001136_1024756	314	SCER
NC_001136_1030050	500	SCER
NC_001136_1031420	1016	SCER
NC_001136_1035064	167	SCER
NC_001136_1035576	419	SCER
NC_001136_1036874	321	SCER
NC_001136_1038107	173	SCER
NC_001136_1039510	218	SCER
NC_001136_1042962	184	SCER
NC_001136_1045012	628	SCER
NC_001136_1049393	1066	SCER
NC_001136_1052229	394	SCER
NC_001136_1054648	564	SCER
NC_001136_1055893	658	SCER
NC_001136_1057601	575	SCER
NC_001136_1058815	812	SCER
NC_001136_1061232	273	SCER
NC_001136_1062792	560	SCER
NC_001136_1067426	305	SCER
NC_001136_1068391	338	SCER
NC_001136_1071387	493	SCER
NC_001136_1072558	188	SCER
NC_001136_1073489	246	SCER
NC_001136_1075172	300	SCER
NC_001136_1075545	320	SCER
NC_001136_1077854	173	SCER
NC_001136_1078450	598	SCER
NC_001136_1080200	928	SCER
NC_001136_1084317	748	SCER
NC_001136_1086994	587	SCER
NC_001136_1088943	276	SCER
NC_001136_1090080	353	SCER
NC_001136_1092512	229	SCER
NC_001136_1093587	176	SCER
NC_001136_1095179	191	SCER
NC_001136_1095462	602	SCER
NC_001136_1101333	851	SCER
NC_001136_1103429	329	SCER
NC_001136_1104948	55	SCER
NC_001136_1105828	267	SCER
NC_001136_1108102	178	SCER
NC_001136_1108499	203	SCER
NC_001136_1109848	741	SCER
NC_001136_1111693	310	SCER
NC_001136_1112294	186	SCER
NC_001136_1114028	405	SCER
NC_001136_1116764	362	SCER
NC_001136_1120234	375	SCER
NC_001136_1124926	508	SCER
NC_001136_1126019	251	SCER
NC_001136_1127596	276	SCER
NC_001136_1129375	213	SCER
NC_001136_1130824	177	SCER
NC_001136_1133071	189	SCER
NC_001136_1135432	500	SCER
NC_001136_1140477	691	SCER
NC_001136_1144843	249	SCER
NC_001136_1146037	282	SCER
NC_001136_1147180	199	SCER
NC_001136_1149467	484	SCER
NC_001136_1150521	321	SCER
NC_001136_1150942	861	SCER
NC_001136_1153627	589	SCER
NC_001136_1155929	3679	SCER
NC_001136_1161321	1636	SCER
NC_001136_1164661	2553	SCER
NC_001136_1168660	518	SCER
NC_001136_1170144	182	SCER
NC_001136_1171826	560	SCER
NC_001136_1174177	1652	SCER
NC_001136_1175902	218	SCER
NC_001136_1178175	491	SCER
NC_001136_1181261	540	SCER
NC_001136_1182755	544	SCER
NC_001136_1184259	488	SCER
NC_001136_1185890	217	SCER
NC_001136_1188942	257	SCER
NC_001136_1189568	491	SCER
NC_001136_1191733	203	SCER
NC_001136_1194885	527	SCER
NC_001136_1196264	415	SCER
NC_001136_1198698	485	SCER
NC_001136_1200554	1196	SCER
NC_001136_1201823	305	SCER
NC_001136_1202398	445	SCER
NC_001136_1204211	286	SCER
NC_001136_1206384	613	SCER
NC_001136_1212266	172	SCER
NC_001136_1212837	11	SCER
NC_001136_1213615	289	SCER
NC_001136_1214843	173	SCER
NC_001136_1217581	201	SCER
NC_001136_1219111	302	SCER
NC_001136_1220949	163	SCER
NC_001136_1222150	609	SCER
NC_001136_1223332	142	SCER
NC_001136_1224395	362	SCER
NC_001136_1225027	139	SCER
NC_001136_1226537	285	SCER
NC_001136_1228304	307	SCER
NC_001136_1228917	432	SCER
NC_001136_1229610	557	SCER
NC_001136_1233197	81	SCER
NC_001136_1233518	700	SCER
NC_001136_1236126	432	SCER
NC_001136_1238005	307	SCER
NC_001136_1238851	641	SCER
NC_001136_1239825	135	SCER
NC_001136_1240677	527	SCER
NC_001136_1242032	1198	SCER
NC_001136_1245759	325	SCER
NC_001136_1247983	171	SCER
NC_001136_1249822	364	SCER
NC_001136_1251635	902	SCER
NC_001136_1254502	435	SCER
NC_001136_1256848	160	SCER
NC_001136_1257080	278	SCER
NC_001136_1258057	639	SCER
NC_001136_1259710	191	SCER
NC_001136_1261272	409	SCER
NC_001136_1262968	356	SCER
NC_001136_1266159	207	SCER
NC_001136_1266899	572	SCER
NC_001136_1269403	665	SCER
NC_001136_1270734	329	SCER
NC_001136_1272086	148	SCER
NC_001136_1273704	898	SCER
NC_001136_1276213	441	SCER
NC_001136_1277170	476	SCER
NC_001136_1278438	772	SCER
NC_001136_1283800	269	SCER
NC_001136_1287939	276	SCER
NC_001136_1288860	546	SCER
NC_001136_1292121	251	SCER
NC_001136_1293092	277	SCER
NC_001136_1294395	298	SCER
NC_001136_1295401	197	SCER
NC_001136_1296687	350	SCER
NC_001136_1298162	270	SCER
NC_001136_1301012	604	SCER
NC_001136_1302114	1060	SCER
NC_001136_1305073	557	SCER
NC_001136_1305713	554	SCER
NC_001136_1311676	364	SCER
NC_001136_1314893	433	SCER
NC_001136_1317774	272	SCER
NC_001136_1319276	111	SCER
NC_001136_1319842	222	SCER
NC_001136_1321942	263	SCER
NC_001136_1323387	67	SCER
NC_001136_1324240	237	SCER
NC_001136_1325302	199	SCER
NC_001136_1328471	312	SCER
NC_001136_1330028	1209	SCER
NC_001136_1332842	141	SCER
NC_001136_1333970	851	SCER
NC_001136_1336954	398	SCER
NC_001136_1337775	499	SCER
NC_001136_1339387	289	SCER
NC_001136_1340720	1773	SCER
NC_001136_1344242	275	SCER
NC_001136_1345063	613	SCER
NC_001136_1349939	351	SCER
NC_001136_1352354	112	SCER
NC_001136_1352539	1186	SCER
NC_001136_1354634	195	SCER
NC_001136_1355554	511	SCER
NC_001136_1357370	210	SCER
NC_001136_1358903	1020	SCER
NC_001136_1360799	321	SCER
NC_001136_1362182	696	SCER
NC_001136_1364903	169	SCER
NC_001136_1365663	601	SCER
NC_001136_1366828	657	SCER
NC_001136_1369387	403	SCER
NC_001136_1379597	458	SCER
NC_001136_1382047	272	SCER
NC_001136_1383444	367	SCER
NC_001136_1384777	399	SCER
NC_001136_1385287	237	SCER
NC_001136_1385767	306	SCER
NC_001136_1386517	299	SCER
NC_001136_1388376	496	SCER
NC_001136_1393180	156	SCER
NC_001136_1394575	546	SCER
NC_001136_1397818	208	SCER
NC_001136_1398701	314	SCER
NC_001136_1399543	163	SCER
NC_001136_1401215	555	SCER
NC_001136_1402565	757	SCER
NC_001136_1404174	271	SCER
NC_001136_1405855	1609	SCER
NC_001136_1410095	358	SCER
NC_001136_1411128	1245	SCER
NC_001136_1414275	300	SCER
NC_001136_1415172	38	SCER
NC_001136_1416875	524	SCER
NC_001136_1418371	179	SCER
NC_001136_1420251	180	SCER
NC_001136_1420839	318	SCER
NC_001136_1422486	277	SCER
NC_001136_1424689	131	SCER
NC_001136_1427208	223	SCER
NC_001136_1428121	233	SCER
NC_001136_1428981	207	SCER
NC_001136_1430790	222	SCER
NC_001136_1431897	71	SCER
NC_001136_1434269	655	SCER
NC_001136_1435875	342	SCER
NC_001136_1436589	341	SCER
NC_001136_1438016	99	SCER
NC_001136_1441151	282	SCER
NC_001136_1443404	309	SCER
NC_001136_1445468	375	SCER
NC_001136_1446995	835	SCER
NC_001136_1450074	124	SCER
NC_001136_1450854	499	SCER
NC_001136_1452919	391	SCER
NC_001136_1454465	577	SCER
NC_001136_1455867	444	SCER
NC_001136_1456695	25	SCER
NC_001136_1459221	507	SCER
NC_001136_1461555	160	SCER
NC_001136_1461830	528	SCER
NC_001136_1465787	666	SCER
NC_001136_1468445	955	SCER
NC_001136_1469706	311	SCER
NC_001136_1470419	81	SCER
NC_001136_1471449	99	SCER
NC_001136_1473000	429	SCER
NC_001136_1474773	201	SCER
NC_001136_1476477	762	SCER
NC_001136_1478358	250	SCER
NC_001136_1480162	263	SCER
NC_001136_1480833	252	SCER
NC_001136_1483404	391	SCER
NC_001136_1485304	262	SCER
NC_001136_1487039	503	SCER
NC_001136_1488991	412	SCER
NC_001136_1489493	105	SCER
NC_001136_1489799	797	SCER
NC_001136_1490836	258	SCER
NC_001136_1492414	2172	SCER
NC_001136_1495858	307	SCER
NC_001136_1496549	242	SCER
NC_001136_1497769	463	SCER
NC_001136_1499336	60	SCER
NC_001136_1500554	893	SCER
NC_001136_1502161	1153	SCER
NC_001136_1504901	3104	SCER
NC_001136_1509715	1187	SCER
NC_001136_1511631	463	SCER
NC_001136_1513606	3530	SCER
NC_001136_1517676	1988	SCER
NC_001136_1520699	2550	SCER
NC_001136_1523612	2709	SCER
NC_001141_6148	2645	SCER
NC_001141_9156	2336	SCER
NC_001141_16142	642	SCER
NC_001141_18554	4565	SCER
NC_001141_26107	4831	SCER
NC_001141_32567	1151	SCER
NC_001141_34078	9	SCER
NC_001141_34687	2212	SCER
NC_001141_37253	132	SCER
NC_001141_38984	449	SCER
NC_001141_40141	50	SCER
NC_001141_41445	380	SCER
NC_001141_45953	248	SCER
NC_001141_46816	133	SCER
NC_001141_47543	147	SCER
NC_001141_47974	117	SCER
